date,year,month,time_id,country,country_id,case,last_yr_ir,ir,t2m,tp,rh,svpd,population,iobw,iobw_summer
2019/2/1,2019,2,62,Laos,3,433,87.99821341,6.0395,23.81,18.6471,83.58,0.4214,7169455,0.423,0.487666667
2019/3/1,2019,3,63,Laos,3,465,87.99821341,6.4858,25.4931,24.5089,81.5131,0.5138,7169455,0.36,0.487666667
2019/4/1,2019,4,64,Laos,3,962,87.99821341,13.418,27.401,55.1884,82.8192,0.5254,7169455,0.577,0.487666667
2019/5/1,2019,5,65,Laos,3,5637,87.99821341,78.6252,26.8095,191.946,87.4265,0.3726,7169455,0.526,0.487666667
2019/6/1,2019,6,66,Laos,3,7615,87.99821341,106.2145,26.8248,173.7655,89.6069,0.3028,7169455,0.607,0.487666667
2019/7/1,2019,7,67,Laos,3,9101,87.99821341,126.9413,25.4828,278.7013,91.8592,0.2253,7169455,0.583,0.487666667
2019/8/1,2019,8,68,Laos,3,5904,87.99821341,82.3494,24.5911,484.6027,94.1148,0.1541,7169455,0.576,0.487666667
2019/9/1,2019,9,69,Laos,3,3066,87.99821341,42.7648,24.6248,261.617,91.5269,0.221,7169455,0.364,0.487666667
2019/10/1,2019,10,70,Laos,3,4298,87.99821341,59.9488,24.5848,60.2757,88.76,0.2993,7169455,0.467,0.487666667
2019/11/1,2019,11,71,Laos,3,706,87.99821341,9.8473,22.3333,23.33,87.8673,0.2877,7169455,0.507,0.487666667
2019/12/1,2019,12,72,Laos,3,21,87.99821341,0.2929,19.5446,6.5441,85.1055,0.2957,7169455,0.551,0.487666667
2014/1/1,2014,1,1,Dominican Republic,4,942,164.3374661,9.2669,22.9565,36.1323,87.4568,0.2945,10165178,0.12,0.262666667
2014/2/1,2014,2,2,Dominican Republic,4,538,164.3374661,5.2926,23.178,35.0202,86.2398,0.3276,10165178,0.065,0.262666667
2014/3/1,2014,3,3,Dominican Republic,4,516,164.3374661,5.0762,23.8124,30.2272,83.7213,0.401,10165178,0.118,0.262666667
2014/4/1,2014,4,4,Dominican Republic,4,425,164.3374661,4.1809,24.7648,51.0528,81.3009,0.4839,10165178,0.26,0.262666667
2014/5/1,2014,5,5,Dominican Republic,4,633,164.3374661,6.2271,24.8265,94.9921,81.071,0.4918,10165178,0.41,0.262666667
2014/6/1,2014,6,6,Dominican Republic,4,634,164.3374661,6.237,26.2998,32.5218,79.9734,0.5601,10165178,0.418,0.262666667
2014/7/1,2014,7,7,Dominican Republic,4,470,164.3374661,4.6236,26.4998,55.9057,81.2222,0.5308,10165178,0.276,0.262666667
2014/8/1,2014,8,8,Dominican Republic,4,283,164.3374661,2.784,26.2907,129.2487,83.9743,0.4489,10165178,0.283,0.262666667
2014/9/1,2014,9,9,Dominican Republic,4,355,164.3374661,3.4923,25.5729,102.2811,86.1893,0.3705,10165178,0.295,0.262666667
2014/10/1,2014,10,10,Dominican Republic,4,608,164.3374661,5.9812,25.4853,69.1907,85.5934,0.3848,10165178,0.42,0.262666667
2014/11/1,2014,11,11,Dominican Republic,4,444,164.3374661,4.3679,24.1781,102.5014,88.4938,0.2872,10165178,0.383,0.262666667
2014/12/1,2014,12,12,Dominican Republic,4,420,164.3374661,4.1318,23.0035,46.352,86.6495,0.3158,10165178,0.37,0.262666667
2015/1/1,2015,1,13,Dominican Republic,4,331,61.72048862,3.2193,22.9473,60.7242,87.1483,0.3033,10281680,0.164,0.398333333
2015/2/1,2015,2,14,Dominican Republic,4,370,61.72048862,3.5986,23.0691,85.7026,85.9144,0.335,10281680,0.151,0.398333333
2015/3/1,2015,3,15,Dominican Republic,4,389,61.72048862,3.7834,23.4775,43.7787,82.9318,0.414,10281680,0.321,0.398333333
2015/4/1,2015,4,16,Dominican Republic,4,433,61.72048862,4.2114,24.7618,31.4442,80.6686,0.5015,10281680,0.388,0.398333333
2015/5/1,2015,5,17,Dominican Republic,4,526,61.72048862,5.1159,25.5174,56.5576,78.6125,0.575,10281680,0.486,0.398333333
2015/6/1,2015,6,18,Dominican Republic,4,611,61.72048862,5.9426,26.2379,56.0656,79.8512,0.5625,10281680,0.553,0.398333333
2015/7/1,2015,7,19,Dominican Republic,4,1105,61.72048862,10.7473,26.6505,38.9503,79.6667,0.5798,10281680,0.561,0.398333333
2015/8/1,2015,8,20,Dominican Republic,4,1597,61.72048862,15.5325,26.8978,105.4565,81.1922,0.5431,10281680,0.682,0.398333333
2015/9/1,2015,9,21,Dominican Republic,4,2698,61.72048862,26.2408,26.4121,74.3123,84.9762,0.4227,10281680,0.724,0.398333333
2015/10/1,2015,10,22,Dominican Republic,4,4163,61.72048862,40.4895,26.025,72.4246,85.8116,0.3925,10281680,0.851,0.398333333
2015/11/1,2015,11,23,Dominican Republic,4,3150,61.72048862,30.637,24.2595,84.6301,87.6219,0.3111,10281680,0.762,0.398333333
2015/12/1,2015,12,24,Dominican Republic,4,1677,61.72048862,16.3106,23.8572,48.2886,88.5056,0.2831,10281680,0.898,0.398333333
2016/1/1,2016,1,25,Dominican Republic,4,1383,166.7821634,13.301,23.1276,31.2847,87.1244,0.3059,10397743,0.968,0.878666667
2016/2/1,2016,2,26,Dominican Republic,4,1178,166.7821634,11.3294,23.2965,37.6649,85.5393,0.346,10397743,0.757,0.878666667
2016/3/1,2016,3,27,Dominican Republic,4,683,166.7821634,6.5687,24.1093,51.7136,82.605,0.435,10397743,0.997,0.878666667
2016/4/1,2016,4,28,Dominican Republic,4,930,166.7821634,8.9442,24.638,143.9145,81.8768,0.4669,10397743,0.937,0.878666667
2016/5/1,2016,5,29,Dominican Republic,4,437,166.7821634,4.2028,25.3196,147.8203,82.6147,0.4626,10397743,0.702,0.878666667
2016/6/1,2016,6,30,Dominican Republic,4,624,166.7821634,6.0013,25.9031,104.6263,82.8103,0.4706,10397743,0.387,0.878666667
2016/7/1,2016,7,31,Dominican Republic,4,427,166.7821634,4.1067,26.4155,80.4347,82.8982,0.4811,10397743,0.261,0.878666667
2016/8/1,2016,8,32,Dominican Republic,4,252,166.7821634,2.4236,26.2283,137.2523,83.977,0.4469,10397743,0.379,0.878666667
2016/9/1,2016,9,33,Dominican Republic,4,193,166.7821634,1.8562,26.2471,70.73,84.1091,0.4418,10397743,0.111,0.878666667
2016/10/1,2016,10,34,Dominican Republic,4,205,166.7821634,1.9716,25.5324,215.0185,87.9934,0.3224,10397743,0.105,0.878666667
2016/11/1,2016,11,35,Dominican Republic,4,164,166.7821634,1.5773,24.1353,199.325,88.4073,0.29,10397743,0.191,0.878666667
2016/12/1,2016,12,36,Dominican Republic,4,168,166.7821634,1.6157,23.7311,58.9356,88.2375,0.2879,10397743,0.214,0.878666667
2017/1/1,2017,1,37,Dominican Republic,4,91,63.90813079,0.8656,22.361,45.5091,86.7368,0.3034,10513131,0.097,0.108666667
2017/2/1,2017,2,38,Dominican Republic,4,62,63.90813079,0.5897,23.255,35.3413,85.726,0.3424,10513131,0.064,0.108666667
2017/3/1,2017,3,39,Dominican Republic,4,84,63.90813079,0.799,23.4638,88.3079,83.7447,0.3957,10513131,0.06,0.108666667
2017/4/1,2017,4,40,Dominican Republic,4,82,63.90813079,0.78,24.2676,184.1973,82.6992,0.439,10513131,0.058,0.108666667
2017/5/1,2017,5,41,Dominican Republic,4,151,63.90813079,1.4363,25.2483,113.0174,83.7187,0.4326,10513131,0.208,0.108666667
2017/6/1,2017,6,42,Dominican Republic,4,132,63.90813079,1.2556,26.0703,75.039,82.1994,0.4929,10513131,0.202,0.108666667
2017/7/1,2017,7,43,Dominican Republic,4,155,63.90813079,1.4743,26.414,93.6536,83.9236,0.4522,10513131,0.389,0.108666667
2017/8/1,2017,8,44,Dominican Republic,4,124,63.90813079,1.1795,26.6218,118.7664,84.5633,0.4396,10513131,0.396,0.108666667
2017/9/1,2017,9,45,Dominican Republic,4,143,63.90813079,1.3602,26.3019,179.7091,86.4894,0.3769,10513131,0.381,0.108666667
2017/10/1,2017,10,46,Dominican Republic,4,161,63.90813079,1.5314,25.3876,122.9147,88.625,0.302,10513131,0.37,0.108666667
2017/11/1,2017,11,47,Dominican Republic,4,113,63.90813079,1.0748,24.3576,170.219,89.4629,0.2659,10513131,0.359,0.108666667
2017/12/1,2017,12,48,Dominican Republic,4,77,63.90813079,0.7324,23.6142,40.7349,87.1033,0.3135,10513131,0.057,0.108666667
2018/1/1,2018,1,49,Dominican Republic,4,67,12.96476371,0.6305,23.1061,91.4261,88.7635,0.2668,10627165,-0.057,0.14
2018/2/1,2018,2,50,Dominican Republic,4,101,12.96476371,0.9504,22.359,70.9215,85.1996,0.3388,10627165,0.094,0.14
2018/3/1,2018,3,51,Dominican Republic,4,145,12.96476371,1.3644,23.3731,40.5118,83.7305,0.3905,10627165,0.07,0.14
2018/4/1,2018,4,52,Dominican Republic,4,106,12.96476371,0.9974,24.5732,60.0398,82.5129,0.4486,10627165,0.127,0.14
2018/5/1,2018,5,53,Dominican Republic,4,79,12.96476371,0.7434,24.9227,89.6142,82.5465,0.4561,10627165,0.223,0.14
2018/6/1,2018,6,54,Dominican Republic,4,72,12.96476371,0.6775,26.0764,62.3905,81.2784,0.5182,10627165,0.102,0.14
2018/7/1,2018,7,55,Dominican Republic,4,82,12.96476371,0.7716,26.4873,65.9236,82.0007,0.5093,10627165,0.145,0.14
2018/8/1,2018,8,56,Dominican Republic,4,83,12.96476371,0.781,26.1847,113.5001,83.9317,0.4476,10627165,0.161,0.14
2018/9/1,2018,9,57,Dominican Republic,4,128,12.96476371,1.2045,25.8584,102.6828,85.8098,0.3877,10627165,0.132,0.14
2018/10/1,2018,10,58,Dominican Republic,4,184,12.96476371,1.7314,24.9085,151.4302,87.7631,0.3177,10627165,0.226,0.14
2018/11/1,2018,11,59,Dominican Republic,4,264,12.96476371,2.4842,24.5127,67.5333,87.8944,0.3081,10627165,0.295,0.14
2018/12/1,2018,12,60,Dominican Republic,4,267,12.96476371,2.5124,23.5703,33.6426,87.4355,0.3042,10627165,0.324,0.14
2019/1/1,2019,1,61,Dominican Republic,4,289,14.66056694,2.6911,22.8313,32.6259,87.5162,0.2918,10738958,0.445,0.487666667
2019/2/1,2019,2,62,Dominican Republic,4,396,14.66056694,3.6875,23.3504,34.1523,85.8163,0.3415,10738958,0.423,0.487666667
2019/3/1,2019,3,63,Dominican Republic,4,592,14.66056694,5.5126,23.665,69.0243,83.9638,0.3916,10738958,0.36,0.487666667
2019/4/1,2019,4,64,Dominican Republic,4,472,14.66056694,4.3952,24.6064,47.0766,81.8311,0.4673,10738958,0.577,0.487666667
2019/5/1,2019,5,65,Dominican Republic,4,795,14.66056694,7.403,25.4449,113.7037,81.7959,0.4887,10738958,0.526,0.487666667
2019/6/1,2019,6,66,Dominican Republic,4,1205,14.66056694,11.2208,26.3309,62.0064,81.4502,0.5198,10738958,0.607,0.487666667
2019/7/1,2019,7,67,Dominican Republic,4,3058,14.66056694,28.4758,26.5169,79.3174,82.1466,0.5052,10738958,0.583,0.487666667
2019/8/1,2019,8,68,Dominican Republic,4,3715,14.66056694,34.5937,26.7497,69.3226,84.3119,0.4499,10738958,0.576,0.487666667
2019/9/1,2019,9,69,Dominican Republic,4,3000,14.66056694,27.9357,26.2317,161.3738,86.3565,0.38,10738958,0.364,0.487666667
2019/10/1,2019,10,70,Dominican Republic,4,2610,14.66056694,24.304,25.6122,58.1988,86.9791,0.3499,10738958,0.467,0.487666667
2019/11/1,2019,11,71,Dominican Republic,4,2315,14.66056694,21.557,24.7525,33.9849,86.4304,0.3497,10738958,0.507,0.487666667
2019/12/1,2019,12,72,Dominican Republic,4,1810,14.66056694,16.8545,24.0037,64.8046,88.5713,0.2838,10738958,0.551,0.487666667
2014/1/1,2014,1,1,Jamaica,5,32,30.11848001,1.113,22.4342,69.8259,90.316,0.2266,2875136,0.12,0.262666667
2014/2/1,2014,2,2,Jamaica,5,17,30.11848001,0.5913,22.6529,32.2421,89.6852,0.2433,2875136,0.065,0.262666667
2014/3/1,2014,3,3,Jamaica,5,14,30.11848001,0.4869,23.0395,43.2614,87.7439,0.2945,2875136,0.118,0.262666667
2014/4/1,2014,4,4,Jamaica,5,12,30.11848001,0.4174,24.0276,55.541,85.1615,0.3741,2875136,0.26,0.262666667
2014/5/1,2014,5,5,Jamaica,5,14,30.11848001,0.4869,24.1102,167.2435,85.112,0.3763,2875136,0.41,0.262666667
2014/6/1,2014,6,6,Jamaica,5,15,30.11848001,0.5217,25.4112,30.8045,82.767,0.4648,2875136,0.418,0.262666667
2014/7/1,2014,7,7,Jamaica,5,23,30.11848001,0.8,26.0771,30.0739,81.6986,0.5105,2875136,0.276,0.262666667
2014/8/1,2014,8,8,Jamaica,5,58,30.11848001,2.0173,25.7235,110.7545,85.177,0.407,2875136,0.283,0.262666667
2014/9/1,2014,9,9,Jamaica,5,152,30.11848001,5.2867,24.9883,130.7974,87.9274,0.3194,2875136,0.295,0.262666667
2014/10/1,2014,10,10,Jamaica,5,275,30.11848001,9.5648,24.8028,65.932,88.4087,0.3044,2875136,0.42,0.262666667
2014/11/1,2014,11,11,Jamaica,5,190,30.11848001,6.6084,23.9518,48.6303,88.7123,0.2845,2875136,0.383,0.262666667
2014/12/1,2014,12,12,Jamaica,5,74,30.11848001,2.5738,22.8314,83.8519,90.1655,0.2348,2875136,0.37,0.262666667
2015/1/1,2015,1,13,Jamaica,5,5,30.6420181,0.1729,22.6929,23.7841,89.437,0.25,2891021,0.164,0.398333333
2015/2/1,2015,2,14,Jamaica,5,10,30.6420181,0.3459,22.3759,36.2681,87.9791,0.2789,2891021,0.151,0.398333333
2015/3/1,2015,3,15,Jamaica,5,8,30.6420181,0.2767,22.9887,102.4484,87.1277,0.3085,2891021,0.321,0.398333333
2015/4/1,2015,4,16,Jamaica,5,6,30.6420181,0.2075,23.9137,36.0693,85.7645,0.3576,2891021,0.388,0.398333333
2015/5/1,2015,5,17,Jamaica,5,1,30.6420181,0.0346,24.821,66.398,82.2393,0.4652,2891021,0.486,0.398333333
2015/6/1,2015,6,18,Jamaica,5,4,30.6420181,0.1384,25.6972,26.9613,81.2441,0.5145,2891021,0.553,0.398333333
2015/7/1,2015,7,19,Jamaica,5,3,30.6420181,0.1038,25.8158,46.8571,82.046,0.4948,2891021,0.561,0.398333333
2015/8/1,2015,8,20,Jamaica,5,4,30.6420181,0.1384,26.0528,56.1239,84.0999,0.4427,2891021,0.682,0.398333333
2015/9/1,2015,9,21,Jamaica,5,19,30.6420181,0.6572,25.8461,58.9699,86.147,0.3829,2891021,0.724,0.398333333
2015/10/1,2015,10,22,Jamaica,5,1,30.6420181,0.0346,24.8799,140.1077,88.8774,0.2933,2891021,0.851,0.398333333
2015/11/1,2015,11,23,Jamaica,5,13,30.6420181,0.4497,24.0098,88.0436,88.9347,0.2798,2891021,0.762,0.398333333
2015/12/1,2015,12,24,Jamaica,5,22,30.6420181,0.761,23.5464,66.1358,88.5074,0.2847,2891021,0.898,0.398333333
2016/1/1,2016,1,25,Jamaica,5,40,3.043904167,1.3763,22.8897,25.0365,88.6882,0.2698,2906238,0.968,0.878666667
2016/2/1,2016,2,26,Jamaica,5,265,3.043904167,9.1183,22.53,63.9097,87.8719,0.2843,2906238,0.757,0.878666667
2016/3/1,2016,3,27,Jamaica,5,163,3.043904167,5.6086,23.3937,31.5038,86.3671,0.3335,2906238,0.997,0.878666667
2016/4/1,2016,4,28,Jamaica,5,81,3.043904167,2.7871,23.9692,112.0567,85.9763,0.352,2906238,0.937,0.878666667
2016/5/1,2016,5,29,Jamaica,5,218,3.043904167,7.5011,24.6392,178.5995,84.4227,0.4045,2906238,0.702,0.878666667
2016/6/1,2016,6,30,Jamaica,5,188,3.043904167,6.4688,25.2701,94.2966,84.5499,0.4141,2906238,0.387,0.878666667
2016/7/1,2016,7,31,Jamaica,5,429,3.043904167,14.7614,25.9966,53.4751,83.069,0.4706,2906238,0.261,0.878666667
2016/8/1,2016,8,32,Jamaica,5,185,3.043904167,6.3656,25.6694,133.2598,85.6784,0.3925,2906238,0.379,0.878666667
2016/9/1,2016,9,33,Jamaica,5,255,3.043904167,8.7742,25.6577,81.6634,87.4757,0.3428,2906238,0.111,0.878666667
2016/10/1,2016,10,34,Jamaica,5,350,3.043904167,12.0431,24.5872,182.2246,89.5305,0.2729,2906238,0.105,0.878666667
2016/11/1,2016,11,35,Jamaica,5,444,3.043904167,15.2775,23.7426,81.6105,88.8707,0.2777,2906238,0.191,0.878666667
2016/12/1,2016,12,36,Jamaica,5,28,3.043904167,0.9634,23.5002,31.0353,90.5739,0.2332,2906238,0.214,0.878666667
2017/1/1,2017,1,37,Jamaica,5,10,79.0367767,0.3424,22.5284,26.279,87.7614,0.2865,2920853,0.097,0.108666667
2017/2/1,2017,2,38,Jamaica,5,9,79.0367767,0.3081,22.7837,32.0335,88.784,0.2659,2920853,0.064,0.108666667
2017/3/1,2017,3,39,Jamaica,5,4,79.0367767,0.1369,22.7794,96.4273,87.5085,0.2958,2920853,0.06,0.108666667
2017/4/1,2017,4,40,Jamaica,5,8,79.0367767,0.2739,23.717,190.8471,86.6283,0.3315,2920853,0.058,0.108666667
2017/5/1,2017,5,41,Jamaica,5,12,79.0367767,0.4108,24.3991,225.7943,86.501,0.3467,2920853,0.208,0.108666667
2017/6/1,2017,6,42,Jamaica,5,14,79.0367767,0.4793,25.2406,100.1869,84.8278,0.4064,2920853,0.202,0.108666667
2017/7/1,2017,7,43,Jamaica,5,13,79.0367767,0.4451,26.2057,44.6963,84.2208,0.4434,2920853,0.389,0.108666667
2017/8/1,2017,8,44,Jamaica,5,4,79.0367767,0.1369,26.1844,92.0073,85.5933,0.4052,2920853,0.396,0.108666667
2017/9/1,2017,9,45,Jamaica,5,2,79.0367767,0.0685,25.8121,142.5196,87.5989,0.3433,2920853,0.381,0.108666667
2017/10/1,2017,10,46,Jamaica,5,0,79.0367767,0,24.8544,168.0597,89.1846,0.2851,2920853,0.37,0.108666667
2017/11/1,2017,11,47,Jamaica,5,0,79.0367767,0,23.7197,180.0122,91.0825,0.2228,2920853,0.359,0.108666667
2017/12/1,2017,12,48,Jamaica,5,145,79.0367767,4.9643,23.3272,72.5097,90.5626,0.2314,2920853,0.057,0.108666667
2018/1/1,2018,1,49,Jamaica,5,23,7.36087602,0.7837,22.5384,115.6732,90.6595,0.2196,2934855,-0.057,0.14
2018/2/1,2018,2,50,Jamaica,5,23,7.36087602,0.7837,22.4795,39.3354,88.9003,0.2596,2934855,0.094,0.14
2018/3/1,2018,3,51,Jamaica,5,45,7.36087602,1.5333,22.9628,37.2099,86.3647,0.3248,2934855,0.07,0.14
2018/4/1,2018,4,52,Jamaica,5,19,7.36087602,0.6474,24.0407,62.9843,85.0098,0.3779,2934855,0.127,0.14
2018/5/1,2018,5,53,Jamaica,5,11,7.36087602,0.3748,24.2916,167.7645,85.372,0.3733,2934855,0.223,0.14
2018/6/1,2018,6,54,Jamaica,5,28,7.36087602,0.9541,25.4741,43.5832,83.0648,0.4587,2934855,0.102,0.14
2018/7/1,2018,7,55,Jamaica,5,20,7.36087602,0.6815,26.1436,56.249,83.0456,0.4746,2934855,0.145,0.14
2018/8/1,2018,8,56,Jamaica,5,31,7.36087602,1.0563,26.1596,58.4541,83.4877,0.4627,2934855,0.161,0.14
2018/9/1,2018,9,57,Jamaica,5,82,7.36087602,2.794,25.4988,118.6132,86.996,0.353,2934855,0.132,0.14
2018/10/1,2018,10,58,Jamaica,5,77,7.36087602,2.6236,24.3851,210.6392,89.5224,0.2691,2934855,0.226,0.14
2018/11/1,2018,11,59,Jamaica,5,234,7.36087602,7.9731,24.2168,42.1785,89.9603,0.2564,2934855,0.295,0.14
2018/12/1,2018,12,60,Jamaica,5,442,7.36087602,15.0604,23.3451,37.0152,89.5452,0.256,2934855,0.324,0.14
2019/1/1,2019,1,61,Jamaica,5,1960,33.59623123,66.4795,22.7262,47.7093,89.3659,0.2521,2948279,0.445,0.487666667
2019/2/1,2019,2,62,Jamaica,5,1086,33.59623123,36.835,22.9737,25.7586,87.7287,0.2942,2948279,0.423,0.487666667
2019/3/1,2019,3,63,Jamaica,5,321,33.59623123,10.8877,23.3157,63.0442,86.2434,0.3349,2948279,0.36,0.487666667
2019/4/1,2019,4,64,Jamaica,5,74,33.59623123,2.5099,23.9472,59.3875,84.9421,0.378,2948279,0.577,0.487666667
2019/5/1,2019,5,65,Jamaica,5,63,33.59623123,2.1368,24.9053,141.775,83.9023,0.4248,2948279,0.526,0.487666667
2019/6/1,2019,6,66,Jamaica,5,154,33.59623123,5.2234,25.9311,34.9989,82.6137,0.483,2948279,0.607,0.487666667
2019/7/1,2019,7,67,Jamaica,5,253,33.59623123,8.5813,26.2827,62.3418,82.8912,0.4826,2948279,0.583,0.487666667
2019/8/1,2019,8,68,Jamaica,5,464,33.59623123,15.738,26.2369,83.1733,84.7567,0.429,2948279,0.576,0.487666667
2019/9/1,2019,9,69,Jamaica,5,1046,33.59623123,35.4783,25.7958,194.7824,87.4705,0.3471,2948279,0.364,0.487666667
2019/10/1,2019,10,70,Jamaica,5,1084,33.59623123,36.7672,24.8797,111.341,89.2115,0.2847,2948279,0.467,0.487666667
2019/11/1,2019,11,71,Jamaica,5,241,33.59623123,8.1743,24.3333,51.2258,88.7287,0.2896,2948279,0.507,0.487666667
2019/12/1,2019,12,72,Jamaica,5,777,33.59623123,26.3544,23.7336,50.4888,89.6167,0.2596,2948279,0.551,0.487666667
2014/1/1,2014,1,1,Belize,6,440,778.4048342,124.5168,21.4944,27.3226941,91.5483,0.1752,353366,0.12,0.262666667
2014/2/1,2014,2,2,Belize,6,220,778.4048342,62.2584,23.8355,30.19003121,91.7954,0.1981,353366,0.065,0.262666667
2014/3/1,2014,3,3,Belize,6,215,778.4048342,60.8434,24.9704,36.38538758,90.025,0.2564,353366,0.118,0.262666667
2014/4/1,2014,4,4,Belize,6,236,778.4048342,66.7863,26.0776,139.5147996,88.7766,0.3031,353366,0.26,0.262666667
2014/5/1,2014,5,5,Belize,6,196,778.4048342,55.4666,25.7926,216.4551132,91.2122,0.2369,353366,0.41,0.262666667
2014/6/1,2014,6,6,Belize,6,300,778.4048342,84.8978,26.1521,135.8482996,92.6056,0.2017,353366,0.418,0.262666667
2014/7/1,2014,7,7,Belize,6,400,778.4048342,113.1971,26.3059,177.7629445,93.3298,0.1826,353366,0.276,0.262666667
2014/8/1,2014,8,8,Belize,6,642,778.4048342,181.6813,26.5127,129.2104804,92.8975,0.1954,353366,0.283,0.262666667
2014/9/1,2014,9,9,Belize,6,622,778.4048342,176.0215,25.6274,237.3738308,94.362,0.1479,353366,0.295,0.262666667
2014/10/1,2014,10,10,Belize,6,954,778.4048342,269.975,24.8788,89.88126012,94.6854,0.1318,353366,0.42,0.262666667
2014/11/1,2014,11,11,Belize,6,568,778.4048342,160.7399,22.6283,310.7552618,92.7006,0.1612,353366,0.383,0.262666667
2014/12/1,2014,12,12,Belize,6,379,778.4048342,107.2542,22.4026,282.5704167,93.0473,0.1523,353366,0.37,0.262666667
2015/1/1,2015,1,13,Belize,6,426,1465.053231,118.0274,22.2682,87.9285,91.2067,0.191,360933,0.164,0.398333333
2015/2/1,2015,2,14,Belize,6,239,1465.053231,66.2173,22.7141,34.2134,89.6302,0.2323,360933,0.151,0.398333333
2015/3/1,2015,3,15,Belize,6,259,1465.053231,71.7585,24.5448,101.8899,91.2013,0.2213,360933,0.321,0.398333333
2015/4/1,2015,4,16,Belize,6,306,1465.053231,84.7803,26.1653,71.4421,90.4275,0.2632,360933,0.388,0.398333333
2015/5/1,2015,5,17,Belize,6,276,1465.053231,76.4685,26.1781,80.9731,90.9783,0.2473,360933,0.486,0.398333333
2015/6/1,2015,6,18,Belize,6,418,1465.053231,115.811,25.8033,263.287,93.3203,0.1773,360933,0.553,0.398333333
2015/7/1,2015,7,19,Belize,6,627,1465.053231,173.7165,26.3332,120.6952,93.0619,0.1901,360933,0.561,0.398333333
2015/8/1,2015,8,20,Belize,6,703,1465.053231,194.773,26.8475,85.2843,93.634,0.1782,360933,0.682,0.398333333
2015/9/1,2015,9,21,Belize,6,734,1465.053231,203.3618,26.4441,187.3672,94.3934,0.1547,360933,0.724,0.398333333
2015/10/1,2015,10,22,Belize,6,672,1465.053231,186.1841,25.8363,247.4587,94.5054,0.1446,360933,0.851,0.398333333
2015/11/1,2015,11,23,Belize,6,627,1465.053231,173.7165,24.667,265.5567,94.4617,0.1373,360933,0.762,0.398333333
2015/12/1,2015,12,24,Belize,6,403,1465.053231,111.6551,24.43,126.0875,94.0676,0.1467,360933,0.898,0.398333333
2016/1/1,2016,1,25,Belize,6,581,1576.777511,157.709,22.5231,40.8738,91.4131,0.1872,368400,0.968,0.878666667
2016/2/1,2016,2,26,Belize,6,409,1576.777511,111.0206,22.0761,73.5389,90.4591,0.2075,368400,0.757,0.878666667
2016/3/1,2016,3,27,Belize,6,497,1576.777511,134.9077,25.1138,71.4985,91.6237,0.2154,368400,0.997,0.878666667
2016/4/1,2016,4,28,Belize,6,341,1576.777511,92.5624,26.1042,53.0181,90.9629,0.2465,368400,0.937,0.878666667
2016/5/1,2016,5,29,Belize,6,254,1576.777511,68.9468,27.1458,59.4155,90.4415,0.2747,368400,0.702,0.878666667
2016/6/1,2016,6,30,Belize,6,324,1576.777511,87.9479,26.293,276.1658,92.749,0.199,368400,0.387,0.878666667
2016/7/1,2016,7,31,Belize,6,387,1576.777511,105.0489,26.3518,154.7705,93.2381,0.1848,368400,0.261,0.878666667
2016/8/1,2016,8,32,Belize,6,597,1576.777511,162.0521,26.3402,260.6837,94.2367,0.1563,368400,0.379,0.878666667
2016/9/1,2016,9,33,Belize,6,635,1576.777511,172.367,26.0066,203.9228,94.7627,0.139,368400,0.111,0.878666667
2016/10/1,2016,10,34,Belize,6,434,1576.777511,117.8067,24.9002,137.0401,94.6917,0.1321,368400,0.105,0.878666667
2016/11/1,2016,11,35,Belize,6,214,1576.777511,58.089,23.4938,124.952,94.2658,0.1327,368400,0.191,0.878666667
2016/12/1,2016,12,36,Belize,6,227,1576.777511,61.6178,23.808,120.361,94.2633,0.1354,368400,0.214,0.878666667
2017/1/1,2017,1,37,Belize,6,374,1329.80817,99.5292,22.8202,44.4472,90.0911,0.2246,375769,0.097,0.108666667
2017/2/1,2017,2,38,Belize,6,501,1329.80817,133.3266,23.8651,46.3758,91.6154,0.2008,375769,0.064,0.108666667
2017/3/1,2017,3,39,Belize,6,456,1329.80817,121.3511,23.9472,62.1502,90.2201,0.238,375769,0.06,0.108666667
2017/4/1,2017,4,40,Belize,6,227,1329.80817,60.4095,25.9772,68.886,90.8822,0.2459,375769,0.058,0.108666667
2017/5/1,2017,5,41,Belize,6,190,1329.80817,50.563,26.6842,103.4866,90.671,0.2615,375769,0.208,0.108666667
2017/6/1,2017,6,42,Belize,6,217,1329.80817,57.7482,26.4682,255.9735,92.7387,0.2018,375769,0.202,0.108666667
2017/7/1,2017,7,43,Belize,6,324,1329.80817,86.2232,26.1573,182.7793,94.0602,0.1597,375769,0.389,0.108666667
2017/8/1,2017,8,44,Belize,6,267,1329.80817,71.0543,26.3744,198.3925,94.3745,0.1533,375769,0.396,0.108666667
2017/9/1,2017,9,45,Belize,6,206,1329.80817,54.8209,26.5104,211.9321,95.0208,0.1348,375769,0.381,0.108666667
2017/10/1,2017,10,46,Belize,6,127,1329.80817,33.7974,24.5326,365.3385,94.8563,0.1229,375769,0.37,0.108666667
2017/11/1,2017,11,47,Belize,6,113,1329.80817,30.0717,23.0805,85.2749,93.2896,0.1527,375769,0.359,0.108666667
