date,Year,Month,Cases,IC,ID,ratio,country,Hemisphere,model,facet
2019/11/1,2019,11,3.267855769,22,30,2,Vietnam,N,obs,N_obs
2019/12/1,2019,12,1.804496697,22,30,2,Vietnam,N,obs,N_obs
2014/1/1,2014,1,-0.621293822,25,27,2,Belize,N,sim,N_sim
2014/3/1,2014,3,-0.461564393,25,27,2,Belize,N,sim,N_sim
2014/4/1,2014,4,-0.559120313,25,27,2,Belize,N,sim,N_sim
2014/5/1,2014,5,-0.514263924,25,27,2,Belize,N,sim,N_sim
2014/6/1,2014,6,-0.559338878,25,27,2,Belize,N,sim,N_sim
2014/7/1,2014,7,-0.530471405,25,27,2,Belize,N,sim,N_sim
2014/8/1,2014,8,-0.432083255,25,27,2,Belize,N,sim,N_sim
2014/9/1,2014,9,-0.521896908,25,27,2,Belize,N,sim,N_sim
2014/10/1,2014,10,-0.522989736,25,27,2,Belize,N,sim,N_sim
2014/11/1,2014,11,-0.579892452,25,27,2,Belize,N,sim,N_sim
2014/12/1,2014,12,-0.578631497,25,27,2,Belize,N,sim,N_sim
2015/1/1,2015,1,-0.488220991,25,27,2,Belize,N,sim,N_sim
2015/2/1,2015,2,-0.63766943,25,27,2,Belize,N,sim,N_sim
2015/3/1,2015,3,-0.562928398,25,27,2,Belize,N,sim,N_sim
2015/4/1,2015,4,-0.485497327,25,27,2,Belize,N,sim,N_sim
2015/5/1,2015,5,-0.56202051,25,27,2,Belize,N,sim,N_sim
2015/6/1,2015,6,-0.43355437,25,27,2,Belize,N,sim,N_sim
2015/7/1,2015,7,-0.305079823,25,27,2,Belize,N,sim,N_sim
2015/8/1,2015,8,0.397852399,25,27,2,Belize,N,sim,N_sim
2015/9/1,2015,9,0.893727331,25,27,2,Belize,N,sim,N_sim
2015/10/1,2015,10,0.982431343,25,27,2,Belize,N,sim,N_sim
2015/11/1,2015,11,0.238476038,25,27,2,Belize,N,sim,N_sim
2015/12/1,2015,12,-0.313393722,25,27,2,Belize,N,sim,N_sim
2016/1/1,2016,1,-0.360107918,25,27,2,Belize,N,sim,N_sim
2016/2/1,2016,2,-0.408469763,25,27,2,Belize,N,sim,N_sim
2016/3/1,2016,3,-0.343648246,25,27,2,Belize,N,sim,N_sim
2016/4/1,2016,4,-0.374096117,25,27,2,Belize,N,sim,N_sim
2016/5/1,2016,5,-0.31374679,25,27,2,Belize,N,sim,N_sim
2016/6/1,2016,6,-0.383973601,25,27,2,Belize,N,sim,N_sim
2016/7/1,2016,7,-0.368875762,25,27,2,Belize,N,sim,N_sim
2016/8/1,2016,8,-0.352037803,25,27,2,Belize,N,sim,N_sim
2016/9/1,2016,9,-0.396642,25,27,2,Belize,N,sim,N_sim
2016/10/1,2016,10,-0.321917781,25,27,2,Belize,N,sim,N_sim
2016/11/1,2016,11,-0.388697981,25,27,2,Belize,N,sim,N_sim
2016/12/1,2016,12,-0.3540133,25,27,2,Belize,N,sim,N_sim
2017/1/1,2017,1,-0.348574379,25,27,2,Belize,N,sim,N_sim
2017/2/1,2017,2,-0.459614115,25,27,2,Belize,N,sim,N_sim
2017/3/1,2017,3,-0.3298618,25,27,2,Belize,N,sim,N_sim
2017/4/1,2017,4,-0.398003832,25,27,2,Belize,N,sim,N_sim
2017/5/1,2017,5,-0.344430039,25,27,2,Belize,N,sim,N_sim
2017/6/1,2017,6,-0.391539334,25,27,2,Belize,N,sim,N_sim
2017/7/1,2017,7,-0.368573132,25,27,2,Belize,N,sim,N_sim
2017/8/1,2017,8,-0.352811189,25,27,2,Belize,N,sim,N_sim
2017/9/1,2017,9,-0.135708287,25,27,2,Belize,N,sim,N_sim
2017/10/1,2017,10,0.261912996,25,27,2,Belize,N,sim,N_sim
2017/11/1,2017,11,0.374365003,25,27,2,Belize,N,sim,N_sim
2017/12/1,2017,12,-0.017371822,25,27,2,Belize,N,sim,N_sim
2018/1/1,2018,1,-0.24770635,25,27,2,Belize,N,sim,N_sim
2018/2/1,2018,2,-0.397289291,25,27,2,Belize,N,sim,N_sim
2018/3/1,2018,3,-0.283122385,25,27,2,Belize,N,sim,N_sim
2018/4/1,2018,4,-0.317184995,25,27,2,Belize,N,sim,N_sim
2018/5/1,2018,5,-0.27618713,25,27,2,Belize,N,sim,N_sim
2018/6/1,2018,6,-0.329710486,25,27,2,Belize,N,sim,N_sim
2018/7/1,2018,7,-0.304718349,25,27,2,Belize,N,sim,N_sim
2018/8/1,2018,8,-0.306433248,25,27,2,Belize,N,sim,N_sim
2018/9/1,2018,9,-0.327617299,25,27,2,Belize,N,sim,N_sim
2018/10/1,2018,10,-0.336225422,25,27,2,Belize,N,sim,N_sim
2018/11/1,2018,11,-0.374953567,25,27,2,Belize,N,sim,N_sim
2018/12/1,2018,12,-0.389051049,25,27,2,Belize,N,sim,N_sim
2019/1/1,2019,1,-0.405712473,25,27,2,Belize,N,sim,N_sim
2019/2/1,2019,2,-0.430250666,25,27,2,Belize,N,sim,N_sim
2019/3/1,2019,3,-0.379627508,25,27,2,Belize,N,sim,N_sim
2019/4/1,2019,4,0.124393195,25,27,2,Belize,N,sim,N_sim
2019/5/1,2019,5,1.19760078,25,27,2,Belize,N,sim,N_sim
2019/6/1,2019,6,2.952068966,25,27,2,Belize,N,sim,N_sim
2019/7/1,2019,7,3.781836493,25,27,2,Belize,N,sim,N_sim
2019/8/1,2019,8,4.006917039,25,27,2,Belize,N,sim,N_sim
2019/9/1,2019,9,3.345941008,25,27,2,Belize,N,sim,N_sim
2019/10/1,2019,10,2.326853631,25,27,2,Belize,N,sim,N_sim
2019/11/1,2019,11,0.92723512,25,27,2,Belize,N,sim,N_sim
2019/12/1,2019,12,0.476805023,25,27,2,Belize,N,sim,N_sim
2014/2/1,2014,2,0.32643069,20,13,25,Bolivia,S,sim,S_sim
2014/3/1,2014,3,1.088332125,20,13,25,Bolivia,S,sim,S_sim
2014/4/1,2014,4,0.635727661,20,13,25,Bolivia,S,sim,S_sim
2014/5/1,2014,5,0.310130879,20,13,25,Bolivia,S,sim,S_sim
2014/6/1,2014,6,-0.539081376,20,13,25,Bolivia,S,sim,S_sim
2014/7/1,2014,7,-0.927959466,20,13,25,Bolivia,S,sim,S_sim
2014/8/1,2014,8,-0.914293892,20,13,25,Bolivia,S,sim,S_sim
2014/9/1,2014,9,-0.89511409,20,13,25,Bolivia,S,sim,S_sim
2014/10/1,2014,10,-0.657155662,20,13,25,Bolivia,S,sim,S_sim
2014/11/1,2014,11,-0.396969769,20,13,25,Bolivia,S,sim,S_sim
2014/12/1,2014,12,0.03031724,20,13,25,Bolivia,S,sim,S_sim
2015/1/1,2015,1,0.892480824,20,13,25,Bolivia,S,sim,S_sim
2015/2/1,2015,2,1.885705365,20,13,25,Bolivia,S,sim,S_sim
2015/3/1,2015,3,2.460797388,20,13,25,Bolivia,S,sim,S_sim
2015/4/1,2015,4,1.126360909,20,13,25,Bolivia,S,sim,S_sim
2015/5/1,2015,5,0.093530739,20,13,25,Bolivia,S,sim,S_sim
2015/6/1,2015,6,-0.683562976,20,13,25,Bolivia,S,sim,S_sim
2015/7/1,2015,7,-0.930661101,20,13,25,Bolivia,S,sim,S_sim
2015/8/1,2015,8,-0.99971061,20,13,25,Bolivia,S,sim,S_sim
2015/9/1,2015,9,-0.92621043,20,13,25,Bolivia,S,sim,S_sim
2015/10/1,2015,10,-0.750225642,20,13,25,Bolivia,S,sim,S_sim
2015/11/1,2015,11,-0.300755552,20,13,25,Bolivia,S,sim,S_sim
2015/12/1,2015,12,0.705950042,20,13,25,Bolivia,S,sim,S_sim
2016/1/1,2016,1,2.640962847,20,13,25,Bolivia,S,sim,S_sim
2016/2/1,2016,2,2.164556952,20,13,25,Bolivia,S,sim,S_sim
2016/3/1,2016,3,1.055226201,20,13,25,Bolivia,S,sim,S_sim
2016/4/1,2016,4,0.107949598,20,13,25,Bolivia,S,sim,S_sim
2016/5/1,2016,5,-0.578534951,20,13,25,Bolivia,S,sim,S_sim
2016/6/1,2016,6,-0.922261539,20,13,25,Bolivia,S,sim,S_sim
2016/7/1,2016,7,-1.031198181,20,13,25,Bolivia,S,sim,S_sim
2016/8/1,2016,8,-1.038027064,20,13,25,Bolivia,S,sim,S_sim
2016/9/1,2016,9,-1.019803149,20,13,25,Bolivia,S,sim,S_sim
2016/10/1,2016,10,-0.932252329,20,13,25,Bolivia,S,sim,S_sim
2016/11/1,2016,11,-0.813135855,20,13,25,Bolivia,S,sim,S_sim
2016/12/1,2016,12,-0.59968735,20,13,25,Bolivia,S,sim,S_sim
2017/1/1,2017,1,-0.067279028,20,13,25,Bolivia,S,sim,S_sim
2017/2/1,2017,2,0.307520476,20,13,25,Bolivia,S,sim,S_sim
2017/3/1,2017,3,0.571855807,20,13,25,Bolivia,S,sim,S_sim
2017/4/1,2017,4,0.853819576,20,13,25,Bolivia,S,sim,S_sim
2017/5/1,2017,5,0.818791604,20,13,25,Bolivia,S,sim,S_sim
2017/6/1,2017,6,0.062657549,20,13,25,Bolivia,S,sim,S_sim
2017/7/1,2017,7,-0.598406395,20,13,25,Bolivia,S,sim,S_sim
2017/8/1,2017,8,-0.745316343,20,13,25,Bolivia,S,sim,S_sim
2017/9/1,2017,9,-0.705771947,20,13,25,Bolivia,S,sim,S_sim
2017/10/1,2017,10,-0.072186273,20,13,25,Bolivia,S,sim,S_sim
2017/11/1,2017,11,0.595079022,20,13,25,Bolivia,S,sim,S_sim
2017/12/1,2017,12,0.931972206,20,13,25,Bolivia,S,sim,S_sim
2018/1/1,2018,1,0.788051153,20,13,25,Bolivia,S,sim,S_sim
2018/2/1,2018,2,0.191660841,20,13,25,Bolivia,S,sim,S_sim
2018/3/1,2018,3,0.518885015,20,13,25,Bolivia,S,sim,S_sim
2018/4/1,2018,4,0.055243874,20,13,25,Bolivia,S,sim,S_sim
2018/5/1,2018,5,-0.392461154,20,13,25,Bolivia,S,sim,S_sim
2018/6/1,2018,6,-0.766614221,20,13,25,Bolivia,S,sim,S_sim
2018/7/1,2018,7,-0.977222598,20,13,25,Bolivia,S,sim,S_sim
2018/8/1,2018,8,-1.073655856,20,13,25,Bolivia,S,sim,S_sim
2018/9/1,2018,9,-1.060875074,20,13,25,Bolivia,S,sim,S_sim
2018/10/1,2018,10,-0.966600577,20,13,25,Bolivia,S,sim,S_sim
2018/11/1,2018,11,-0.664815501,20,13,25,Bolivia,S,sim,S_sim
2018/12/1,2018,12,0.257391867,20,13,25,Bolivia,S,sim,S_sim
2019/1/1,2019,1,1.801844944,20,13,25,Bolivia,S,sim,S_sim
2019/2/1,2019,2,2.232741805,20,13,25,Bolivia,S,sim,S_sim
2019/3/1,2019,3,2.284348218,20,13,25,Bolivia,S,sim,S_sim
2019/4/1,2019,4,1.148597414,20,13,25,Bolivia,S,sim,S_sim
2019/5/1,2019,5,-0.027729289,20,13,25,Bolivia,S,sim,S_sim
2019/6/1,2019,6,-0.581863707,20,13,25,Bolivia,S,sim,S_sim
2019/7/1,2019,7,-0.901852973,20,13,25,Bolivia,S,sim,S_sim
2019/8/1,2019,8,-0.987265169,20,13,25,Bolivia,S,sim,S_sim
2019/9/1,2019,9,-1.022689715,20,13,25,Bolivia,S,sim,S_sim
2019/10/1,2019,10,-0.825895678,20,13,25,Bolivia,S,sim,S_sim
2019/11/1,2019,11,-0.557464743,20,13,25,Bolivia,S,sim,S_sim
2019/12/1,2019,12,-0.092353606,20,13,25,Bolivia,S,sim,S_sim
2014/2/1,2014,2,-0.43795762,38,23,2,Brazil,S,sim,S_sim
2014/3/1,2014,3,-0.364258001,38,23,2,Brazil,S,sim,S_sim
2014/4/1,2014,4,-0.43429709,38,23,2,Brazil,S,sim,S_sim
2014/5/1,2014,5,-0.549734075,38,23,2,Brazil,S,sim,S_sim
2014/6/1,2014,6,-0.632124517,38,23,2,Brazil,S,sim,S_sim
2014/7/1,2014,7,-0.670121108,38,23,2,Brazil,S,sim,S_sim
2014/8/1,2014,8,-0.679697985,38,23,2,Brazil,S,sim,S_sim
2014/9/1,2014,9,-0.685060163,38,23,2,Brazil,S,sim,S_sim
2014/10/1,2014,10,-0.685182908,38,23,2,Brazil,S,sim,S_sim
2014/11/1,2014,11,-0.679809825,38,23,2,Brazil,S,sim,S_sim
2014/12/1,2014,12,-0.674478402,38,23,2,Brazil,S,sim,S_sim
2015/1/1,2015,1,-0.6612944,38,23,2,Brazil,S,sim,S_sim
2015/2/1,2015,2,-0.651951269,38,23,2,Brazil,S,sim,S_sim
2015/3/1,2015,3,-0.596174043,38,23,2,Brazil,S,sim,S_sim
2015/4/1,2015,4,-0.546108775,38,23,2,Brazil,S,sim,S_sim
2015/5/1,2015,5,-0.58912084,38,23,2,Brazil,S,sim,S_sim
2015/6/1,2015,6,-0.6571647,38,23,2,Brazil,S,sim,S_sim
2015/7/1,2015,7,-0.676615389,38,23,2,Brazil,S,sim,S_sim
2015/8/1,2015,8,-0.684597425,38,23,2,Brazil,S,sim,S_sim
2015/9/1,2015,9,-0.686591815,38,23,2,Brazil,S,sim,S_sim
2015/10/1,2015,10,-0.683848934,38,23,2,Brazil,S,sim,S_sim
2015/11/1,2015,11,-0.665506861,38,23,2,Brazil,S,sim,S_sim
2015/12/1,2015,12,-0.557129229,38,23,2,Brazil,S,sim,S_sim
2016/1/1,2016,1,-0.194910402,38,23,2,Brazil,S,sim,S_sim
2016/2/1,2016,2,0.357910695,38,23,2,Brazil,S,sim,S_sim
2016/3/1,2016,3,1.301684884,38,23,2,Brazil,S,sim,S_sim
2016/4/1,2016,4,2.375610036,38,23,2,Brazil,S,sim,S_sim
2016/5/1,2016,5,1.900583307,38,23,2,Brazil,S,sim,S_sim
2016/6/1,2016,6,0.320676854,38,23,2,Brazil,S,sim,S_sim
2016/7/1,2016,7,-0.263426228,38,23,2,Brazil,S,sim,S_sim
2016/8/1,2016,8,-0.523728432,38,23,2,Brazil,S,sim,S_sim
2016/9/1,2016,9,-0.59623891,38,23,2,Brazil,S,sim,S_sim
2016/10/1,2016,10,-0.61642383,38,23,2,Brazil,S,sim,S_sim
2016/11/1,2016,11,-0.604577995,38,23,2,Brazil,S,sim,S_sim
2016/12/1,2016,12,-0.519047919,38,23,2,Brazil,S,sim,S_sim
2017/1/1,2017,1,-0.170337152,38,23,2,Brazil,S,sim,S_sim
2017/2/1,2017,2,1.012504142,38,23,2,Brazil,S,sim,S_sim
2017/3/1,2017,3,2.953457336,38,23,2,Brazil,S,sim,S_sim
2017/4/1,2017,4,3.048175364,38,23,2,Brazil,S,sim,S_sim
2017/5/1,2017,5,2.329668876,38,23,2,Brazil,S,sim,S_sim
2017/6/1,2017,6,0.888955386,38,23,2,Brazil,S,sim,S_sim
2017/7/1,2017,7,0.017051949,38,23,2,Brazil,S,sim,S_sim
2017/8/1,2017,8,-0.414043109,38,23,2,Brazil,S,sim,S_sim
2017/9/1,2017,9,-0.508551436,38,23,2,Brazil,S,sim,S_sim
2017/10/1,2017,10,-0.465300033,38,23,2,Brazil,S,sim,S_sim
2017/11/1,2017,11,-0.265977862,38,23,2,Brazil,S,sim,S_sim
2017/12/1,2017,12,0.063217069,38,23,2,Brazil,S,sim,S_sim
2018/1/1,2018,1,0.517785149,38,23,2,Brazil,S,sim,S_sim
2018/2/1,2018,2,0.692410766,38,23,2,Brazil,S,sim,S_sim
2018/3/1,2018,3,0.885101373,38,23,2,Brazil,S,sim,S_sim
2018/4/1,2018,4,0.307337673,38,23,2,Brazil,S,sim,S_sim
2018/5/1,2018,5,-0.1937084,38,23,2,Brazil,S,sim,S_sim
2018/6/1,2018,6,-0.528549583,38,23,2,Brazil,S,sim,S_sim
2018/7/1,2018,7,-0.623367429,38,23,2,Brazil,S,sim,S_sim
2018/8/1,2018,8,-0.666490495,38,23,2,Brazil,S,sim,S_sim
2018/9/1,2018,9,-0.676714088,38,23,2,Brazil,S,sim,S_sim
2018/10/1,2018,10,-0.668529622,38,23,2,Brazil,S,sim,S_sim
2018/11/1,2018,11,-0.641347699,38,23,2,Brazil,S,sim,S_sim
2018/12/1,2018,12,-0.57522777,38,23,2,Brazil,S,sim,S_sim
2019/1/1,2019,1,-0.374184099,38,23,2,Brazil,S,sim,S_sim
2019/2/1,2019,2,0.225661331,38,23,2,Brazil,S,sim,S_sim
2019/3/1,2019,3,2.1643931,38,23,2,Brazil,S,sim,S_sim
2019/4/1,2019,4,2.942541173,38,23,2,Brazil,S,sim,S_sim
2019/5/1,2019,5,1.725602877,38,23,2,Brazil,S,sim,S_sim
2019/6/1,2019,6,0.175994215,38,23,2,Brazil,S,sim,S_sim
2019/7/1,2019,7,-0.315950023,38,23,2,Brazil,S,sim,S_sim
2019/8/1,2019,8,-0.541303561,38,23,2,Brazil,S,sim,S_sim
2019/9/1,2019,9,-0.61018762,38,23,2,Brazil,S,sim,S_sim
2019/10/1,2019,10,-0.55598091,38,23,2,Brazil,S,sim,S_sim
2019/11/1,2019,11,-0.219528109,38,23,2,Brazil,S,sim,S_sim
2019/12/1,2019,12,0.276134536,38,23,2,Brazil,S,sim,S_sim
2014/2/1,2014,2,-0.921433132,10,48,2,Cambodia,N,sim,N_sim
2014/3/1,2014,3,-0.81785598,10,48,2,Cambodia,N,sim,N_sim
2014/4/1,2014,4,-0.483177861,10,48,2,Cambodia,N,sim,N_sim
2014/5/1,2014,5,-0.018326094,10,48,2,Cambodia,N,sim,N_sim
2014/6/1,2014,6,0.388495649,10,48,2,Cambodia,N,sim,N_sim
2014/7/1,2014,7,0.671804481,10,48,2,Cambodia,N,sim,N_sim
2014/8/1,2014,8,0.901814961,10,48,2,Cambodia,N,sim,N_sim
2014/9/1,2014,9,0.652101475,10,48,2,Cambodia,N,sim,N_sim
2014/10/1,2014,10,0.362783228,10,48,2,Cambodia,N,sim,N_sim
2014/11/1,2014,11,-0.178749394,10,48,2,Cambodia,N,sim,N_sim
2014/12/1,2014,12,-0.88431633,10,48,2,Cambodia,N,sim,N_sim
2015/1/1,2015,1,-1.054716369,10,48,2,Cambodia,N,sim,N_sim
2015/2/1,2015,2,-1.064622707,10,48,2,Cambodia,N,sim,N_sim
2015/3/1,2015,3,-1.027929265,10,48,2,Cambodia,N,sim,N_sim
2015/4/1,2015,4,-0.887283203,10,48,2,Cambodia,N,sim,N_sim
2015/5/1,2015,5,-0.570033726,10,48,2,Cambodia,N,sim,N_sim
2015/6/1,2015,6,-0.093916462,10,48,2,Cambodia,N,sim,N_sim
2015/7/1,2015,7,0.957525125,10,48,2,Cambodia,N,sim,N_sim
2015/8/1,2015,8,2.036684347,10,48,2,Cambodia,N,sim,N_sim
2015/9/1,2015,9,1.844031563,10,48,2,Cambodia,N,sim,N_sim
2015/10/1,2015,10,1.811010913,10,48,2,Cambodia,N,sim,N_sim
2015/11/1,2015,11,0.936048222,10,48,2,Cambodia,N,sim,N_sim
2015/12/1,2015,12,0.030525541,10,48,2,Cambodia,N,sim,N_sim
2016/1/1,2016,1,-0.621183191,10,48,2,Cambodia,N,sim,N_sim
2016/2/1,2016,2,-0.824141249,10,48,2,Cambodia,N,sim,N_sim
2016/3/1,2016,3,-0.783639482,10,48,2,Cambodia,N,sim,N_sim
2016/4/1,2016,4,-0.624071043,10,48,2,Cambodia,N,sim,N_sim
2016/5/1,2016,5,-0.401461223,10,48,2,Cambodia,N,sim,N_sim
2016/6/1,2016,6,0.131275663,10,48,2,Cambodia,N,sim,N_sim
2016/7/1,2016,7,0.840382252,10,48,2,Cambodia,N,sim,N_sim
2016/8/1,2016,8,1.284627781,10,48,2,Cambodia,N,sim,N_sim
2016/9/1,2016,9,1.063849329,10,48,2,Cambodia,N,sim,N_sim
2016/10/1,2016,10,0.261582448,10,48,2,Cambodia,N,sim,N_sim
2016/11/1,2016,11,-0.350845268,10,48,2,Cambodia,N,sim,N_sim
2016/12/1,2016,12,-0.611154729,10,48,2,Cambodia,N,sim,N_sim
2017/1/1,2017,1,-1.00742791,10,48,2,Cambodia,N,sim,N_sim
2017/2/1,2017,2,-1.102940626,10,48,2,Cambodia,N,sim,N_sim
2017/3/1,2017,3,-1.05351621,10,48,2,Cambodia,N,sim,N_sim
2017/4/1,2017,4,-1.036851435,10,48,2,Cambodia,N,sim,N_sim
2017/5/1,2017,5,-0.996998597,10,48,2,Cambodia,N,sim,N_sim
2017/6/1,2017,6,-0.95698149,10,48,2,Cambodia,N,sim,N_sim
2017/7/1,2017,7,-0.91346448,10,48,2,Cambodia,N,sim,N_sim
2017/8/1,2017,8,-0.800681641,10,48,2,Cambodia,N,sim,N_sim
2017/9/1,2017,9,-0.578615867,10,48,2,Cambodia,N,sim,N_sim
2017/10/1,2017,10,-0.190738052,10,48,2,Cambodia,N,sim,N_sim
2017/11/1,2017,11,-0.107690511,10,48,2,Cambodia,N,sim,N_sim
2017/12/1,2017,12,-0.514013226,10,48,2,Cambodia,N,sim,N_sim
2018/1/1,2018,1,-0.973958517,10,48,2,Cambodia,N,sim,N_sim
2018/2/1,2018,2,-0.912774365,10,48,2,Cambodia,N,sim,N_sim
2018/3/1,2018,3,-0.955968108,10,48,2,Cambodia,N,sim,N_sim
2018/4/1,2018,4,-0.721931397,10,48,2,Cambodia,N,sim,N_sim
2018/5/1,2018,5,-0.10906739,10,48,2,Cambodia,N,sim,N_sim
2018/6/1,2018,6,0.886143933,10,48,2,Cambodia,N,sim,N_sim
2018/7/1,2018,7,2.759058295,10,48,2,Cambodia,N,sim,N_sim
2018/8/1,2018,8,2.556355019,10,48,2,Cambodia,N,sim,N_sim
2018/9/1,2018,9,1.827517167,10,48,2,Cambodia,N,sim,N_sim
2018/10/1,2018,10,0.887791877,10,48,2,Cambodia,N,sim,N_sim
2018/11/1,2018,11,0.003211632,10,48,2,Cambodia,N,sim,N_sim
2018/12/1,2018,12,-0.636516106,10,48,2,Cambodia,N,sim,N_sim
2019/1/1,2019,1,-0.900783313,10,48,2,Cambodia,N,sim,N_sim
2019/2/1,2019,2,-0.923355493,10,48,2,Cambodia,N,sim,N_sim
2019/3/1,2019,3,-0.832136241,10,48,2,Cambodia,N,sim,N_sim
2019/4/1,2019,4,-0.322082165,10,48,2,Cambodia,N,sim,N_sim
2019/5/1,2019,5,0.086656671,10,48,2,Cambodia,N,sim,N_sim
2019/6/1,2019,6,0.199481654,10,48,2,Cambodia,N,sim,N_sim
2019/7/1,2019,7,1.278082462,10,48,2,Cambodia,N,sim,N_sim
2019/8/1,2019,8,1.510888843,10,48,2,Cambodia,N,sim,N_sim
2019/9/1,2019,9,1.587699963,10,48,2,Cambodia,N,sim,N_sim
2019/10/1,2019,10,1.321450051,10,48,2,Cambodia,N,sim,N_sim
2019/11/1,2019,11,0.185821587,10,48,2,Cambodia,N,sim,N_sim
2019/12/1,2019,12,-0.497352282,10,48,2,Cambodia,N,sim,N_sim
2014/2/1,2014,2,6.232979751,7,33,2,Colombia,N,sim,N_sim
2014/3/1,2014,3,2.357331946,7,33,2,Colombia,N,sim,N_sim
2014/4/1,2014,4,3.792757059,7,33,2,Colombia,N,sim,N_sim
2014/5/1,2014,5,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2014/6/1,2014,6,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2014/7/1,2014,7,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2014/8/1,2014,8,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2014/9/1,2014,9,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2014/10/1,2014,10,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2014/11/1,2014,11,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2014/12/1,2014,12,2.78795948,7,33,2,Colombia,N,sim,N_sim
2015/1/1,2015,1,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2015/2/1,2015,2,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2015/3/1,2015,3,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2015/4/1,2015,4,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2015/5/1,2015,5,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2015/6/1,2015,6,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2015/7/1,2015,7,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2015/8/1,2015,8,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2015/9/1,2015,9,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2015/10/1,2015,10,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2015/11/1,2015,11,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2015/12/1,2015,12,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/1/1,2016,1,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/2/1,2016,2,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/3/1,2016,3,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/4/1,2016,4,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/5/1,2016,5,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/6/1,2016,6,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/7/1,2016,7,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/8/1,2016,8,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/9/1,2016,9,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/10/1,2016,10,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/11/1,2016,11,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2016/12/1,2016,12,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/1/1,2017,1,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/2/1,2017,2,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/3/1,2017,3,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/4/1,2017,4,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/5/1,2017,5,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/6/1,2017,6,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/7/1,2017,7,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/8/1,2017,8,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/9/1,2017,9,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/10/1,2017,10,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/11/1,2017,11,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2017/12/1,2017,12,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/1/1,2018,1,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/2/1,2018,2,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/3/1,2018,3,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/4/1,2018,4,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/5/1,2018,5,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/6/1,2018,6,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/7/1,2018,7,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/8/1,2018,8,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/9/1,2018,9,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/10/1,2018,10,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/11/1,2018,11,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2018/12/1,2018,12,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2019/1/1,2019,1,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2019/2/1,2019,2,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2019/3/1,2019,3,-0.226433257,7,33,2,Colombia,N,sim,N_sim
2019/4/1,2019,4,-0.226433257,7,33,2,Colombia,N,sim,N_sim
